product,category,rating,review_title,sentence
"Honor 9S (Black, 32 GB)",Mobiles,3,Fair,Overall good product but camera quality is very poor
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,"Product is good what is Play Store in Google YouTube not install, 😡"
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,Good phone in this price as compare other phone
"Honor 9S (Black, 32 GB)",Mobiles,5,Excellent,It is very very bad mobile
"Honor 9S (Black, 32 GB)",Mobiles,5,Excellent,I waste my money
"Honor 9S (Black, 32 GB)",Mobiles,5,Excellent,please don't buy this mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,Sad with does not support goggle and camara is clearty is worst
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,"Dont buy, waste of money"
"Honor 9S (Black, 32 GB)",Mobiles,2,Expected a better product,Very bad 😤
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Huawei app on not all appPlay store available on all app features not support play store
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,It is amazing mobile platform and play smoother and sharper
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,Mobile Look awesome
"Honor 9S (Black, 32 GB)",Mobiles,5,Worth every penny,Awesome set for this price and good product
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,It's ok in this price
"Honor 9S (Black, 32 GB)",Mobiles,5,Must buy!,But Can't install Google applications
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,This phone does not come with playstore and other google products
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,That's very big disadvantage of this phone
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,Must be careful while purchasing
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,No Google services
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,Response of flipkart is also very bad
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,This phone is for average users
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,This is the first time I'm using Honor mobile
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,Unfortunately Google based Applications are removed because of it belongs to Huawei phone company
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,"Without Chrome,Play store,YouTube App using Android phone way too boring"
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,I felt hardware is good
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,and battery backup is running well
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,This phone is good for less mobile addicted people
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific,Very good phone and less in price
"Honor 9S (Black, 32 GB)",Mobiles,3,Just okay,"Good but note best, because play store is note available in this phone"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,"It doesn't have google play store,low performance poor quality"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,waste of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Device does not work
"Honor 9S (Black, 32 GB)",Mobiles,2,Could be way better,This device is not comfortable for this ap support not gud ph
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Don't buy this mobile very worst no application available
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Wast of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,Worst experience ever with this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,"Google Services is not working , Google Play Store is not being open"
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,"Google Play Store-Apk file is downloading, installing but not being open to install other Apps via this"
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,Don't purchase rhis phone🚫❌📲❌🚫
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Faulty device iusse with slow speed network the device is off and again switch on very bad
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,This problem after 1 days normally use pls change the device or payment refund process thanks Flipkart
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Can't use Google accounts
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Friends I request u to don't buy
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,One of wast phone
"Honor 9S (Black, 32 GB)",Mobiles,5,Just wow!,A very good affordable smartphone will great price and features
"Honor 9S (Black, 32 GB)",Mobiles,5,Just wow!,"And it's Magic UI is simple,clean,easy use and lite"
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Not worth to buy
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,not google app supporting device
"Honor 9S (Black, 32 GB)",Mobiles,5,Worth every penny,This divice amazing verry exited suparb
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,Worst product don't buy water of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Don't buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Dont buy this item please its not supporting google applications especially youtube nit working on this phone i just purchased this and called yo flipkart for exchanging item they didn't done it and also no refund for my money
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,very bad product i ever seen in mobile section
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,This phone not support google play and any google product
"Honor 9S (Black, 32 GB)",Mobiles,2,Not good,"I do not like this product, without play store and without Google services how Flipkart is allowing to sell product"
"Honor 9S (Black, 32 GB)",Mobiles,2,Not good,Very bad service
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,Not better than redmi&realme
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,"Please dont go for this mobile, you can't use Google apps, no playstore, no Google pay, no Gmail, noneeeeee"
"Honor 9S (Black, 32 GB)",Mobiles,5,Awesome,All product are excellent
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,Ply store not working
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Cheap quality phone don't buy
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Flipkart team also not helping
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Don't buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,In this phone WhatsApp not support related to Google apps doesn't support
"Honor 9S (Black, 32 GB)",Mobiles,3,Fair,It's good in the price
"Honor 9S (Black, 32 GB)",Mobiles,4,Delightful,Very nice honor customer service
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,No google support
"Honor 9S (Black, 32 GB)",Mobiles,1,Hated it!,avoid this scrap
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Most important apps not working in this mobile like a Google pay and all
"Honor 9S (Black, 32 GB)",Mobiles,1,Utterly Disappointed,Don't purches this product
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,this is not provide google services so plz see first review then buy
"Honor 9S (Black, 32 GB)",Mobiles,5,Awesome,This is a good product it is amazing product
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,No google apps in this mobile
"Honor 9S (Black, 32 GB)",Mobiles,4,Good choice,"I find one thing missing is, google apps like docs, drive, sheets and few more like YouTube are not available yet"
"Honor 9S (Black, 32 GB)",Mobiles,4,Good choice,I expect this to be fixed soon
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific,Perfect for a beginner
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,This mobile is not supported for google
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,so not user friendly
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,other features is good
"Honor 9S (Black, 32 GB)",Mobiles,5,Perfect product!,Honer 9s speaker peroplem
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,This product is very cheap and they hide the details
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Seller cheated on me
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,he did not highlighted the Google services features
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,I am not satisfied with this product
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,Flipkart is also responsible for this
"Honor 9S (Black, 32 GB)",Mobiles,1,Very poor,my money is totally use less
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,No android phones no watts aap YouTube
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,No google services
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Play store not installed so any youtube app will not work
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,"No google support, Google playstore is not available"
"Honor 9S (Black, 32 GB)",Mobiles,1,Did not meet expectations,Google services is not supported and I'm buy this product by mistake
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,This is a very very interesting and easy to use mobile phone
"Honor 9S (Black, 32 GB)",Mobiles,5,Classy product,Fabulas product in this price
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Don't buy this
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,"It is not android phone, Google Play Store is not available"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worthless,Huaweis app store is there which is useless
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,"Worthless, Google play store is not available"
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,This is biggest disadvantage
"Honor 9S (Black, 32 GB)",Mobiles,2,Moderate,"Also, return of item is not there so very bad experience"
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Many apps not Available in app gallery
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Play store is not working
"Honor 9S (Black, 32 GB)",Mobiles,1,Terrible product,"not good camera and goggle,YouTube, playstore not available please dont buy this phone"
"Honor 9S (Black, 32 GB)",Mobiles,2,Expected a better product,Sorry to say
"Honor 9S (Black, 32 GB)",Mobiles,2,Expected a better product,No Google Play
"Honor 9S (Black, 32 GB)",Mobiles,2,Expected a better product,No use then
"Honor 9S (Black, 32 GB)",Mobiles,2,Slightly disappointed,vrest kwality West of money
"Honor 9S (Black, 32 GB)",Mobiles,4,Wonderful,"I bought it for my father,compact size , economic price, He is very happy"
"Honor 9S (Black, 32 GB)",Mobiles,5,Worth every penny,Camera quality good Battery pawer too good
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,it is good mobile
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,but dont have play store
"Honor 9S (Black, 32 GB)",Mobiles,5,Great product,After all it's great 😊
"Honor 9S (Black, 32 GB)",Mobiles,5,Great product,Very budget phone this camera isvery sharp photo and battery backup is good
"Honor 9S (Black, 32 GB)",Mobiles,5,Awesome,Good looking phone more stable Amazing
"Honor 9S (Black, 32 GB)",Mobiles,5,Wonderful,I REQUEST ALL DEAR PEOPLE'S YE MOBILE NA KHARIDE IS ME GOOGLE AUR PLAY STORE NAHI ATA TO PLZ NA KHARIDE
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific purchase,"Good price, good mobile"
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,"very nice mobile , i love it"
"Honor 9S (Black, 32 GB)",Mobiles,5,Simply awesome,we dont have option playstore to download but we can download from official sites
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,This device doesn't support any Google services
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,You've Honor store to download the application & they've very limited app collection
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,"You can't use any Google app in this handset including chrome, blogger, Play Store and so on"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,Issue is Flipkart nowhere has mentioned such information
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,"Flipkart team, including Neha, Mohd are amateur and very unprofessional"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,"They've disconnected the call, putted call on hold for 20-30 mins"
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,I was an old customer of Flipkart now just uninstalling this app
"Honor 9S (Black, 32 GB)",Mobiles,5,Best in the market!,Excellent device at this price range
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,Very bad quality
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,sound is very bad
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,waste of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,don't buy it
"Honor 9S (Black, 32 GB)",Mobiles,1,Useless product,camera quality is also bad
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,Nice under budget
"Honor 9S (Black, 32 GB)",Mobiles,4,Good quality product,Battery is draining fast
"Honor 9S (Black, 32 GB)",Mobiles,4,Very Good,Good Budget phone
"Honor 9S (Black, 32 GB)",Mobiles,4,Worth the money,Good product bt camera quality low
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Worst product Though apps are installed it will not work properly
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Better don't buy this product
"Honor 9S (Black, 32 GB)",Mobiles,5,Brilliant,Very good product
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Waste of money many apps not support
"Honor 9S (Black, 32 GB)",Mobiles,3,Nice,It's nice workingBut no google apps
"Honor 9S (Black, 32 GB)",Mobiles,3,Good,Good phone in budget I like it
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,It's not worth mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Worst experience ever!,"Bcoz play store not installed, and application not working, waste for money, don't buying to all, very very worst & cheating that company and affected to buying peoples"
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,Chrome is not supported
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,so no apps can run properly
"Honor 9S (Black, 32 GB)",Mobiles,4,Value-for-money,waste of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,The Description should have been clearer that it doesn't have a Google Play store
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,"Bought it for Online classes, now not more than a calling phone with no refunds available"
"Honor 9S (Black, 32 GB)",Mobiles,1,Don't waste your money,It's curtains for Honor and Huwaei
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,"No Google services,no social media application"
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Never buy this product
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,Google play not working
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,"direct not use meet apps, zoom, YouTube etc"
"Honor 9S (Black, 32 GB)",Mobiles,2,Not good,No Apps and not supported phone pay Axis bank and Amazon
"Honor 9S (Black, 32 GB)",Mobiles,2,Not good,I downloaded via petal search but full app not supported
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,plz don't buy honor 9s
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,"totally wrost phone, very bad phone, Google chrome not support, YouTube not support, gmail not support, Google play store not support"
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,don't buy this phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Horrible,very bad phone please don't buy honor 9s mobile
"Honor 9S (Black, 32 GB)",Mobiles,1,Waste of money!,Very very bad product honor 9sCamera quality and built quality is not good bad Even not installed YouTube Google play storePlease don't buy this products
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Very bad west mony
"Honor 9S (Black, 32 GB)",Mobiles,1,Absolute rubbish!,Rutun request dont accept
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,The mobile is so much time taking to open the system default app also and even settings also it hangs all applications waste of money
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,cheater Flipkart and the seller
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,This happened 3rd time for me
"Honor 9S (Black, 32 GB)",Mobiles,1,Not recommended at all,I never go to order in Flipkart
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific,Worth for money
"Honor 9S (Black, 32 GB)",Mobiles,5,Terrific,go for it if u want small budget mobile phone
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Only battery backup n device lightness is to liking
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Rest it sucks big time
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,Half the apps don't install n few don't run property because of lack of gms
"Honor 9S (Black, 32 GB)",Mobiles,1,Unsatisfactory,I would have still rated device as 3 stars
