product,category,rating,review_title,sentence,raw_aspect,initial_canonical_feature,final_canonical_feature,sentiment,match_type,has_feature
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Blue colour is awesome,Blue colour,color,color,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Loved it alot,it,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,Very much happy with this product,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Does the job,looks are good in this price range,looks,design,design,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Does the job,but need some improvements in camera,camera,camera,camera,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,its a good product for this range,product,overall,overall,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Value for money,Value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Value-for-money,very nice Mobile,Mobile,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,1,Horrible,"Heat generation accursed, performance known only after taking time",Heat generation,heat,heat,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,1,Horrible,"Heat generation accursed, performance known only after taking time",performance,performance,performance,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,This is awesome phone,phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,"I use it last one year and I am sure, this is good phone and it's front camera 24 mp is really awesome",phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,"I use it last one year and I am sure, this is good phone and it's front camera 24 mp is really awesome",front camera 24 mp,camera,selfie_camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,All features are good of this phone,features,features,features,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Wonderful,this price range very NYC mobilevalve for money,price range,price,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Wonderful,this price range very NYC mobilevalve for money,mobilevalve for money,value for money,value_for_money,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,"it's fantastic, marvelous front camera superb and thanks filipkartamazing",front camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,It is really super phone at this price👌👌,phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,It is really super phone at this price👌👌,price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,good product 👍 and camera and battery is good,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,good product 👍 and camera and battery is good,camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,good product 👍 and camera and battery is good,battery,battery,battery,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,Low price is aswsome phone,Low price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,Low price is aswsome phone,phone,overall,price,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,Nice performance it's good,performance,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,nice mobile in this price,mobile,overall,phone,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,nice mobile in this price,price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,It's a good buy but not out of the park,good buy,value for money,overall_value,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,If you have 2 thousand extra then go for redmi note 8 or realme 3 pro,redmi note 8,overall,product_name,neutral,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,If you have 2 thousand extra then go for redmi note 8 or realme 3 pro,realme 3 pro,overall,product_name,neutral,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,very good photo,photo,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,I love the colour,colour,color,color,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,Camera is superb,Camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,It is a very good product,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,Osm product in 8000,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,Osm product in 8000,8000,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,it's worth it,worth,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,Good quality budget phone,Good quality budget phone,overall,budget_phone,neutral,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,It's gaming performance also good,gaming performance,gaming performance,gaming_performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,it's awesome phone,phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,Got it for 8k in BBD,8k,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,Value for money it is,Value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,good product in low cost,product,overall,quality,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,good product in low cost,low cost,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,Well the camera is the best in this price range and the performance is is also good,camera,camera,camera,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,Well the camera is the best in this price range and the performance is is also good,performance,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,I mean in 10-11k what else do u expect,in 10-11k,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Good choice,This mobil is too much good I satisfied everyone should buy this mobil honor gives too much in law price,mobil,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Good choice,This mobil is too much good I satisfied everyone should buy this mobil honor gives too much in law price,law price,price,price,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,Nice phone at this budget,phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,Nice phone at this budget,budget,value for money,budget_category,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Moderate,Below average phone,phone,overall,phone,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Really Nice,"Very good, it had curved design",curved design,design,design,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Value-for-money,good phone under 10k,phone,overall,phone,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,good phone in this price,phone,overall,phone,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,good phone in this price,price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"Everything is a boom in performance, except for the battery",performance,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"Everything is a boom in performance, except for the battery",battery,battery,battery,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"it may disappoint you but you will never regret, I think you can't get a better smartphone under Rs",smartphone,overall,phone_type,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"10,000 than this model, a beast phone under budget segment",beast phone,overall,budget_phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"10,000 than this model, a beast phone under budget segment",under budget segment,value for money,budget_category,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Camera 5/5Display 5/5Battery 4/5Touchpad 4/5Performance 5/5Look & Design 6/5 (you'll feel rich)Other features 5/5,Camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Camera 5/5Display 5/5Battery 4/5Touchpad 4/5Performance 5/5Look & Design 6/5 (you'll feel rich)Other features 5/5,Display,display,display,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Camera 5/5Display 5/5Battery 4/5Touchpad 4/5Performance 5/5Look & Design 6/5 (you'll feel rich)Other features 5/5,Battery,battery,battery,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Camera 5/5Display 5/5Battery 4/5Touchpad 4/5Performance 5/5Look & Design 6/5 (you'll feel rich)Other features 5/5,Touchpad,touchscreen,touchscreen,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Camera 5/5Display 5/5Battery 4/5Touchpad 4/5Performance 5/5Look & Design 6/5 (you'll feel rich)Other features 5/5,Performance,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Camera 5/5Display 5/5Battery 4/5Touchpad 4/5Performance 5/5Look & Design 6/5 (you'll feel rich)Other features 5/5,Look & Design,design,design,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Camera 5/5Display 5/5Battery 4/5Touchpad 4/5Performance 5/5Look & Design 6/5 (you'll feel rich)Other features 5/5,Other features,features,general_features,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,Osm honour 10 lite,honour 10 lite,overall,product_name,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,NYC phone ##look betar,phone ##look,design,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,This mobile in prosesser is very strong and mobile system are nothing hiting any time,proseser,performance,performance,positive,fallback,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,This mobile in prosesser is very strong and mobile system are nothing hiting any time,mobile system,software,system_performance,positive,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,such a nice phone with this value,phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,such a nice phone with this value,value,value for money,value_for_money,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Awesome,cheap and best good moblie,moblie,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,1,Worthless,bad camera quality,camera quality,camera,camera_quality,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,very good mobail,mobail,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,"Performance and look wise phone is awesome, but rear camera could have been a bit better",Performance,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,"Performance and look wise phone is awesome, but rear camera could have been a bit better",look,design,appearance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,"Performance and look wise phone is awesome, but rear camera could have been a bit better",rear camera,camera,camera,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Pretty good,Overall phone is good,phone,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Good quality product,All spare quality is not satisfied,spare quality,internal components,product_quality,negative,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,best in price,price,value for money,price,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,It is one of the best mobile in this price range,mobile,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,It is one of the best mobile in this price range,price range,value for money,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,The battery stays for one day,battery,battery,battery_life,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,Other wise every thing is awesome,every thing,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,best budget phone ever and along with that best screen,budget phone,value for money,budget_phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,best budget phone ever and along with that best screen,screen,display,display,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,Great deal at this price tag,price tag,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,1,Unsatisfactory,Battery take up is very poor,Battery take up,battery,battery,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"Display is awesome, battery life is good, finish is nice",Display,display,display,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,"Display is awesome, battery life is good, finish is nice",battery life,battery,battery_life,positive,existing,True
